ma_count,exudate_area,vessel_density,glcm_contrast,glcm_homogeneity,glcm_energy,label
12.0,1404.0,0.03105153703398603,49.12334583536476,0.8553687249065131,0.3260772396798567,0
14.0,1024.0,0.027654763873212605,19.85309826385479,0.9198299972809088,0.3939757203891476,4
18.0,423.0,0.02815822946731959,19.603273090029198,0.9235853148123867,0.4382464428043652,2
11.0,1362.0,0.028616134836570755,28.250590162237145,0.9128879707588027,0.35790400627799945,2
15.0,3008.0,0.027508676304639428,32.828043675811266,0.8844920054719101,0.3417415242200341,4
19.0,1134.0,0.053154088339063134,104.82971631493295,0.7531198477414306,0.2020495754681243,2
13.0,1548.0,0.035715363703499495,68.73351823930827,0.8070079250759044,0.2586390928659069,1
25.0,399.0,0.028262138313074534,30.64098761998899,0.8970220406032965,0.3385753131260102,2
8.0,183.0,0.028016051986214003,58.826361946986935,0.8424003278902104,0.31667158044533295,4
16.0,302.0,0.027986411797171973,33.07560042043106,0.9121355929731293,0.4197102854102448,0
17.0,1013.0,0.03022771797186341,48.59165737321295,0.884136658271061,0.33300511707798014,3
14.0,2303.0,0.035522978181785354,51.29612375948837,0.8818915342854702,0.35102763323944425,1
13.0,2169.0,0.02744367782261792,56.84595280834098,0.8959523578429267,0.306101383438812,2
15.0,575.0,0.026819700486520343,25.34534589242149,0.928563482923366,0.4755864743299498,2
12.0,647.0,0.028739301210816193,14.430371421617284,0.9414788101515758,0.47083379241796325,2
16.0,2224.0,0.027723044938677673,35.530288680328475,0.8900725827415191,0.31737690672324875,2
13.0,367.0,0.02729026081532525,36.06436519924002,0.8989650030421406,0.41800477894295784,0
5.0,4415.0,0.02788998828993799,27.702621191443217,0.9290774907843296,0.4228502391989873,3
16.0,2315.0,0.028300027590556148,31.125635900323978,0.8992752991424098,0.3857826050411513,2
18.0,1934.0,0.03921272870333799,60.74155211707881,0.8391197807411788,0.3026992670846751,0
9.0,34.0,0.025526611827385907,68.88160114915158,0.8898797398166953,0.31922896146064383,0
19.0,3145.0,0.03222466244651407,43.862558554218765,0.8809369875175166,0.38078500604264803,1
5.0,762.0,0.025616488159164893,61.505727291090395,0.8864310049508609,0.3478172118047522,0
15.0,63.0,0.02922475646036283,34.506092500220504,0.896766388422327,0.3739082588219283,2
7.0,563.0,0.030244862305753035,47.00775218960913,0.8568237928434894,0.32403156439734093,0
14.0,2678.0,0.03454725809268171,43.06422243749148,0.8520073011772316,0.29313201616259116,0
12.0,3444.0,0.03618275883562925,60.60461862459374,0.8111438765781185,0.23692933992479995,0
14.0,4232.0,0.037613612820120164,49.30675602936759,0.8434141747010759,0.3052853173174985,2
12.0,2857.0,0.028564417443582974,35.390808341639044,0.8762013000096839,0.33921250015126475,2
19.0,3573.0,0.027662633374521094,58.37013753723171,0.8284696329485698,0.30380402059806344,0
16.0,779.0,0.0323578411146237,52.53166655931775,0.8647239204226325,0.34108630456497785,0
6.0,992.0,0.04169650306466341,40.04948707139194,0.8876581211710566,0.34373762496190197,0
15.0,852.0,0.0274978039879971,35.540501822981255,0.8886352718441608,0.3191693128805869,1
12.0,879.0,0.030515536111919806,40.06451829528137,0.8958203996239982,0.4007711250026801,1
7.0,6204.0,0.02626885320856827,40.45891966262448,0.8800466546307525,0.29251317629317897,3
8.0,2495.0,0.044651350116814204,52.146605524691765,0.8663708332346298,0.3151342859760866,0
7.0,2682.0,0.029840244876756107,61.68998703600213,0.8274397171513367,0.2953619403065267,2
5.0,0.0,0.026746006890072033,84.7572062106983,0.8817726873766788,0.31600882858247836,0
16.0,1008.0,0.030675723545606524,51.70801640151441,0.8539196827819907,0.3235320827293138,0
21.0,268.0,0.028659927094331898,25.733279898959083,0.9339839962878258,0.472582106225003,2
15.0,901.0,0.028737585587001582,41.20576119193516,0.9060956113284518,0.34730319009726063,1
19.0,957.0,0.026898152712671083,33.452944453085564,0.9001817200225051,0.3176081940479392,0
14.0,558.0,0.027617030314079347,32.06405203446789,0.8917805615912688,0.3468769243648583,3
5.0,53.0,0.03037920678606982,59.64812969158091,0.8862741259067863,0.3221175639190834,0
15.0,579.0,0.027149030635491244,27.99932412387261,0.8978816640811431,0.32682777624564585,1
14.0,4800.0,0.02621051447107531,26.1910172788125,0.9222096752842741,0.44179370708673443,2
13.0,1482.0,0.026957389585793304,33.032658661916805,0.9016551958289614,0.3430983375229722,0
19.0,3598.0,0.027663753314347443,38.48895059463293,0.8886542382135612,0.3292137558099638,3
17.0,1276.0,0.030199435306771837,35.98646394636512,0.8822001177067051,0.3328968287467244,0
20.0,1951.0,0.027356833397475223,33.6991404189545,0.8779743603947291,0.33801546416565253,4
16.0,4196.0,0.029538326749446606,37.41130393781369,0.8747130609144858,0.3261539297370243,2
9.0,590.0,0.02750173509466444,31.599284918124532,0.9089357686655406,0.44144545096953325,2
14.0,945.0,0.026143760439591116,32.106390178507084,0.9078634243052764,0.4326549725480562,0
9.0,1115.0,0.03682247754004745,88.84232701063762,0.7999025591317226,0.2603294809164745,0
13.0,1978.0,0.03807348862661211,55.13126743308669,0.8476199071493689,0.3263878663482371,0
16.0,530.0,0.03186607763034604,36.587687964355865,0.8998101670586176,0.4053414203294313,0
12.0,558.0,0.03160193782076057,39.07404126904652,0.8947074242973383,0.32232762817581273,1
16.0,2190.0,0.030529914652565267,47.237332137255024,0.873453367282194,0.33324551957955967,0
12.0,1596.0,0.02944883220458129,22.434140931517497,0.9092429719264881,0.3706011252334,3
13.0,808.0,0.029704868115277963,42.35110286955159,0.8780189657844253,0.3516706364356418,1
14.0,1375.0,0.04195453575805138,67.6934385483685,0.8110150711328306,0.2665275635115304,0
16.0,4063.0,0.029597943978850582,44.806579799346736,0.862683719822945,0.3118889242413384,2
16.0,782.0,0.027071825349072827,29.844218887674902,0.8989690803981386,0.37577470079085756,2
17.0,0.0,0.02580648632555737,41.47667243370541,0.9225768503248488,0.35446846217883116,0
6.0,448.0,0.027460231812040672,59.98596428512206,0.8887429279360767,0.2966508105428858,0
12.0,4018.0,0.047217320261437906,47.063967044795284,0.8691997454134723,0.2662076103221029,0
3.0,895.0,0.026315899467913913,54.98191642955433,0.8668477870212322,0.30204528044069084,0
15.0,2256.0,0.026421211427862298,37.33289771222247,0.893069229854579,0.31410510335422986,4
8.0,5286.0,0.028001891886565634,42.01989103058615,0.8820532014870408,0.3564597915627656,4
19.0,1654.0,0.03358269902976054,58.687365324803984,0.8349584766407725,0.3099649466962573,0
9.0,2117.0,0.039116690285084826,55.77377435094158,0.844429607904031,0.29074715281630586,1
7.0,7013.0,0.02857924786486104,32.657450124160064,0.9082620529785002,0.37256661350799103,2
11.0,2947.0,0.026511323898206138,38.43283233714641,0.8778259514428601,0.31077454966852935,4
7.0,1760.0,0.03751435938647826,37.31262603466817,0.8898660322421672,0.349212997074441,0
15.0,4462.0,0.03227777777777778,36.77279095399422,0.8777886670346593,0.30055027697639053,2
16.0,579.0,0.029437489494948236,40.62382528874094,0.8686076518040555,0.3455709066940163,0
11.0,2672.0,0.03755761033415797,44.86750676505744,0.8501844677068727,0.28513640519092753,0
14.0,2793.0,0.02737953795379538,41.463616781596144,0.875055300850889,0.3529068706087164,0
18.0,2467.0,0.03045554625236456,52.122888201390346,0.863610165123636,0.32405682362407595,0
17.0,1400.0,0.026345582302261004,45.913534713796,0.8619189239800419,0.32559290728353324,0
26.0,1082.0,0.027862236817380568,29.818949382441957,0.892314963550247,0.331888815566808,0
20.0,4515.0,0.03230918870588046,52.6776650902277,0.8580608364384985,0.3024951173535577,3
13.0,140.0,0.02738510501107196,33.0851637291572,0.9257749065140027,0.4761002515361694,2
10.0,2124.0,0.03382374566465696,50.62796328611921,0.867096704266377,0.3601996005321291,0
12.0,3308.0,0.026956445933601938,36.68995947348306,0.9197879981067733,0.38467000388080674,2
12.0,3545.0,0.034469261751745556,58.033319526703835,0.8252758211555735,0.2911988328325461,0
12.0,366.0,0.03136111111111111,34.74111143157996,0.8992820075813471,0.3070627266732182,0
13.0,308.0,0.026499909734619784,30.533511820168677,0.8970058411998797,0.316156433699875,4
22.0,84.0,0.03229871703760456,69.29571126006257,0.7809106020342085,0.22843471550969163,0
17.0,0.0,0.0290323158498137,106.98597261687468,0.7423277511324333,0.22206186518904997,0
12.0,1786.0,0.03393917081296279,49.81171566493688,0.8463854435679525,0.2834333243295546,1
19.0,2201.0,0.029412038762579203,46.36703961997611,0.8720576113693606,0.37150264625382223,0
15.0,2305.0,0.02748288867160218,29.457547669745303,0.8964376718607566,0.3545303300647868,2
13.0,458.0,0.028134286512540272,46.56660107030707,0.9010890927401918,0.32992816903647115,2
15.0,106.0,0.03350975709460186,65.66378527274509,0.8170218587141842,0.28482631435213646,0
13.0,248.0,0.0302495725015693,27.365522450862045,0.8924568388823466,0.358542593664909,2
16.0,1701.0,0.028214513228969163,40.54329220028612,0.9002199341971113,0.3871661059803773,2
11.0,473.0,0.02760353515203061,40.90516779727936,0.9291564348568722,0.40161408480273336,1
16.0,446.0,0.03139825034544899,46.12508722779245,0.8746016562959549,0.3478839796146923,0
19.0,280.0,0.028275355937178923,45.84780992245241,0.8989565248803508,0.33530760819908767,1
22.0,2774.0,0.027156673474328492,43.589548688646715,0.8720787954383448,0.3582006997163159,0
9.0,283.0,0.042278597670194665,103.99144009953591,0.7482070222084094,0.2389306489228722,0
5.0,740.0,0.05588545054930428,60.32090365188012,0.8400770374137674,0.24630133931741538,0
12.0,2195.0,0.02810404799112769,29.160739374616472,0.9047344763844336,0.3919118268988712,2
14.0,2325.0,0.03276923291756335,42.20495518936836,0.8915168281976182,0.38532995273739945,0
15.0,472.0,0.03194448767430279,50.9321983689455,0.8411185770759129,0.2733174793278015,2
18.0,678.0,0.028663927549637532,27.683836222453756,0.9070337043386547,0.3650343754173372,0
15.0,220.0,0.02854009156872924,49.31740205213261,0.9000209339573859,0.3842961532636105,1
10.0,3121.0,0.029539451057784244,33.0410463494278,0.8703999447698221,0.28669322602728536,4
19.0,2668.0,0.032688619546396874,57.105781450718915,0.8423606498844564,0.2900412316653569,2
11.0,1625.0,0.02790712840570844,31.55233932391728,0.9192618564521879,0.42454971692308746,0
17.0,2462.0,0.03106053992181513,43.0243433958639,0.8766656143394124,0.346215145137939,2
19.0,1177.0,0.03132364920746457,54.69565907160184,0.8496447670172609,0.32491110770650194,0
6.0,0.0,0.03723877860996177,79.0253712206446,0.7955677243983017,0.2429962000826628,0
9.0,3395.0,0.03682427125642349,75.11179361715779,0.812817406182631,0.2695008524998559,0
6.0,2141.0,0.040146231131969606,72.8187753826258,0.8111078328214931,0.2431095549502998,0
14.0,992.0,0.031840157461965515,83.95223867588227,0.7524640473437237,0.19962024801128975,0
16.0,1161.0,0.0300205105413957,36.04156316252198,0.897819933890845,0.4084893430558869,0
14.0,748.0,0.027707274663965095,38.67896112658576,0.896878242762807,0.3268640576027482,0
16.0,4743.0,0.03486271379628626,44.60907498706695,0.8523247461829543,0.2613688994922599,4
4.0,752.0,0.02902695718711976,63.98735416956772,0.8899557996821128,0.3791034969075945,0
14.0,256.0,0.02654630762564495,44.71048875675301,0.9293540091978139,0.3506738735968171,2
15.0,2946.0,0.041335685111550315,66.65593058760007,0.8052685923447354,0.24611553987261714,0
14.0,4695.0,0.02757311509555675,38.14622855380718,0.87433755717326,0.33018573122211425,2
12.0,4152.0,0.027915534134926697,40.637118743546644,0.8988335502306856,0.34162650687496854,2
16.0,266.0,0.03347607283018795,41.98165002888361,0.8548233239871076,0.2907032439062896,2
12.0,5118.0,0.026551254238881012,39.09959023461679,0.8845898914185266,0.2866921363106912,3
17.0,37.0,0.02767272242919359,27.633714140683878,0.9197619334764797,0.4087277845586421,2
9.0,0.0,0.0272970986654195,60.87705564152246,0.8976431420448695,0.31868905302680384,0
21.0,1735.0,0.027418155095310218,37.221741060368004,0.9013562627756332,0.3309484282490625,0
19.0,1905.0,0.026548157574158706,21.374713411343176,0.935873541197103,0.4205050020931382,3
9.0,4428.0,0.044157884891189124,131.4258301636504,0.7415727782584207,0.1740502086522192,0
7.0,746.0,0.03011226713228185,22.01576279658921,0.8994149509501264,0.3666406716307691,0
13.0,1532.0,0.02699510912602892,47.05463925674343,0.8719232057115798,0.27095861090150725,4
15.0,128.0,0.02689809903374717,45.884787404619814,0.8956579369694686,0.34289208043954744,0
11.0,1375.0,0.03111692844677138,67.0876416019158,0.8267066804913973,0.2862814048290525,0
12.0,115.0,0.029379464309865707,21.934357416458646,0.9150993307956306,0.4406408969971073,2
9.0,2381.0,0.029737117980227427,29.486717587504785,0.9027108160578585,0.316520502087999,1
12.0,711.0,0.031631506588700675,102.46165070753011,0.800083927492427,0.22041900342797724,0
16.0,456.0,0.036015668822575994,46.13936176556236,0.8719102241444937,0.33265804094347823,0
14.0,0.0,0.03565102890082405,136.15582224793542,0.7127790154023577,0.1680186472279093,0
10.0,2974.0,0.027005740247496038,41.317042855630966,0.888944677034543,0.3377329942284646,2
19.0,725.0,0.029652149695278962,49.54723047715538,0.8478087242766201,0.3307859346320191,0
10.0,815.0,0.02920714900410332,62.37914463196545,0.815869220146254,0.2585303832079028,0
9.0,0.0,0.03883569787504135,177.20480934086424,0.6805162736620661,0.17229573836837012,0
10.0,4273.0,0.030533214762813256,52.87727423013081,0.8398962729544219,0.2946395850534712,2
16.0,1166.0,0.03471728963610337,48.94884044949558,0.8616265945738518,0.32577582260728355,0
14.0,153.0,0.030092057052775432,28.838461569878337,0.906114839532258,0.3758229156664164,0
8.0,1854.0,0.029504962084158953,67.63680493696259,0.857346037961125,0.2997981738843014,0
15.0,707.0,0.032926725913487026,56.63815514108083,0.8763296356856942,0.35053357171832,1
16.0,5024.0,0.0267248201686085,42.78844239276319,0.884772605630572,0.3093588299316372,3
19.0,896.0,0.027847487398055842,30.75899032788526,0.9031038054013344,0.3981446018794151,1
17.0,1321.0,0.02680957662150319,47.842304434648995,0.8647465544748012,0.3241242467577437,0
19.0,510.0,0.02988455208467794,48.64457302268036,0.8732787329550433,0.2862701063874241,4
16.0,331.0,0.027339364928041638,48.03379359653803,0.8586249971635393,0.3281434731522535,0
14.0,1878.0,0.03384731304324426,54.93664280076209,0.8696687038266765,0.31499208927570216,0
13.0,2032.0,0.03570784560467366,68.8157296110664,0.8399357894276409,0.2909513718185408,2
15.0,1485.0,0.027923626394423928,19.59798739739855,0.9082829035341,0.38263459602546146,4
13.0,1877.0,0.032411989539328105,52.117181596847374,0.8653026358843142,0.3312875230606589,1
14.0,1987.0,0.03918983644768682,142.39540536251778,0.703765408581687,0.1850958500596097,0
12.0,2701.0,0.031136427612198536,53.08851738978566,0.8640352307674481,0.3452922671400951,0
16.0,4330.0,0.027422164228316927,30.003448154974684,0.8982159201829302,0.37577211824077716,3
22.0,2034.0,0.027679822776798226,43.718472159543936,0.8933122671337418,0.35133856531371244,2
18.0,2298.0,0.028539441685489646,42.45759830824325,0.8880993091369218,0.36994417902273363,2
14.0,827.0,0.025514143710100166,45.593424555228054,0.8672500961914328,0.3649914812529327,0
10.0,5900.0,0.028831809389208905,45.204572518448146,0.8795642818394172,0.3615462896151037,0
7.0,595.0,0.0318760737170779,70.15060779087005,0.8602014514311371,0.30236569675264624,0
17.0,1677.0,0.0273224043715847,38.9576030028941,0.9109360833644613,0.3957951134144224,1
5.0,4373.0,0.03397325299460151,39.52098740035206,0.877283188840688,0.2964557880766512,3
17.0,3139.0,0.02807454774860643,56.32741696080187,0.8328555375579589,0.2205839427510321,3
14.0,1858.0,0.026768919114455215,37.45615020991042,0.9038253910688987,0.3552812446368923,1
10.0,0.0,0.029821192548442604,68.11889098101395,0.8022869210182457,0.2501570262289552,0
16.0,892.0,0.02792333696130088,20.932401351164604,0.9160924535550536,0.3808516519230004,2
15.0,0.0,0.027025418287025347,30.69182909612336,0.8833076275795751,0.385534283877371,0
8.0,48.0,0.026396882749948575,27.524054806283267,0.9195806574295317,0.47709807530007936,2
12.0,5602.0,0.02700115373246756,69.44669359562522,0.8073728132280062,0.24325067983377568,2
3.0,1522.0,0.02793553081690518,54.660430023682764,0.876714708481384,0.33232330365276397,0
21.0,755.0,0.031847905249803174,50.4325414771297,0.8609862769564576,0.325492655217405,0
5.0,1821.0,0.02962266415122549,30.372821537677705,0.899941283539752,0.4305291047940605,2
12.0,141.0,0.03584057098498955,73.27578722942549,0.8035567800337065,0.2667213849527131,0
12.0,381.0,0.027968681612605163,35.76946528186424,0.901774185901788,0.3552934015484149,1
3.0,4952.0,0.02659532845572988,71.51145981047524,0.8238539221896215,0.24326345882656053,2
12.0,1450.0,0.030847342764786772,38.9831174925029,0.8964056349925197,0.3370434182429164,0
11.0,23.0,0.028938030907880663,19.126901290333524,0.9310825517768736,0.4880419525956358,0
13.0,874.0,0.033198947739154216,45.26982200709963,0.8738785147979902,0.349144636768736,1
5.0,819.0,0.026516951837769327,33.94711674858016,0.8859651497421245,0.38823774959652374,0
16.0,2498.0,0.02989095016726767,50.082897291834485,0.8647353903280943,0.34379887611655313,0
13.0,0.0,0.02686180677098173,45.522861665759976,0.8782132787287042,0.30607101872317694,2
14.0,2064.0,0.02815417782023159,32.71332329887954,0.9187315457531993,0.4595307947042335,2
17.0,3454.0,0.03285138862486146,58.78087247869517,0.8727246964726676,0.31426126471287436,0
15.0,209.0,0.029296529096123312,35.41904551845832,0.8914785405986558,0.3825314862594839,0
9.0,406.0,0.030333068992862807,47.92256105645602,0.8712270532267683,0.3319842378387395,1
12.0,25.0,0.027389999580551307,33.230044754047604,0.8952829636219337,0.33497675485897,4
22.0,2620.0,0.03734722506719304,56.90454206627548,0.8411022178747232,0.2944240970137276,0
16.0,769.0,0.027562444470273496,47.273600493728,0.9099040948398515,0.3676370764775885,1
6.0,3327.0,0.02894297941972434,39.97412087921259,0.9056579728471827,0.39723966063863553,1
14.0,681.0,0.027586922232276663,30.290084255992266,0.9055581131622237,0.35263880401045816,2
14.0,3299.0,0.029171666802592693,28.535733727132957,0.893345188977731,0.3746101935743376,4
8.0,611.0,0.02920097317731841,18.685306025732224,0.9322092135407083,0.37378925692092974,2
14.0,2572.0,0.02716105702583181,43.286473331584624,0.8839876607607663,0.3268131312849204,2
16.0,3332.0,0.028246726996290696,34.37051161575898,0.8899987748429421,0.3530020451438279,2
13.0,509.0,0.026824970120701598,33.74183399213889,0.9146977825949331,0.34846014450104484,0
15.0,1964.0,0.0347034710008957,51.35352982451002,0.8266069175497742,0.20459160081623512,2
11.0,701.0,0.028182906305965785,13.566489551431559,0.932009754491491,0.4210465653024511,2
26.0,405.0,0.02984703858502928,37.064592553392686,0.8930402334545019,0.37921227078951036,0
20.0,455.0,0.029614311179096072,38.40864802384897,0.8975606553218111,0.41024404008466225,0
20.0,1100.0,0.026073598675825024,42.382937379986984,0.9114335006060172,0.38093744033749277,2
12.0,3404.0,0.02785881836201886,41.021172421338775,0.9076836861444841,0.36957700376568203,2
20.0,2106.0,0.02589304849375231,48.59276630062006,0.862648176677479,0.3640618376516907,0
14.0,931.0,0.027612359463392987,36.154225625837164,0.8892170556896261,0.3912332264191418,0
8.0,2836.0,0.0314640522875817,40.16637783332928,0.8949912273473877,0.32210396018570414,0
17.0,1089.0,0.03081601841668539,43.116539543080414,0.8897505338150954,0.34463150973286577,1
13.0,1246.0,0.03658682216828604,52.502637981416754,0.8553816666927551,0.31577972324745784,0
9.0,1274.0,0.03723673568690369,70.28735688092297,0.8051727349095059,0.23921938392913258,2
20.0,520.0,0.02936280030583384,30.07292943233047,0.9166394259471597,0.4465043973061879,1
9.0,0.0,0.029348938070948963,27.058959291491213,0.8878299833341523,0.34221288284308327,2
12.0,615.0,0.026938433096676973,26.371933758729178,0.9301713528446586,0.51623562375137,0
13.0,666.0,0.02789961108221613,37.70211542023904,0.8925709033320399,0.37512135888755216,0
17.0,1726.0,0.028613940044947835,29.889433735814887,0.8921567793758338,0.3567202755393617,2
11.0,2637.0,0.027241050390458973,30.04221719946033,0.9253619889662371,0.41842538850453104,1
4.0,0.0,0.02647105266935588,38.946332065801556,0.9262130450904225,0.38416897990797366,0
15.0,1342.0,0.04246455583175959,81.31856818607056,0.7995618273702179,0.2428609729652016,0
14.0,942.0,0.03352220245364544,49.99992412405629,0.8713203380981684,0.34218773015216997,0
13.0,7013.0,0.026753158986609668,35.77324599590895,0.8717988153579943,0.2926291556752658,2
11.0,1980.0,0.04131624707185849,68.70033391060856,0.8218692354492746,0.27380487931512565,2
19.0,2027.0,0.02590339347666596,47.4119716278553,0.8634687371101138,0.32911155731790454,0
11.0,585.0,0.02924545147913732,19.900254703070274,0.907625795620165,0.3563360621576217,2
12.0,1575.0,0.027739982675893213,52.683236273778554,0.8609703074833053,0.3387341426279664,2
15.0,597.0,0.029137726579705234,18.25322026116316,0.9322983946839243,0.4415804269906169,2
14.0,67.0,0.031738307818832794,41.75356861798116,0.8796956203421408,0.37001471144554327,0
19.0,4684.0,0.02826036148332814,32.49374050119935,0.8938529782201516,0.3613138536618835,2
21.0,1693.0,0.03244808384379488,59.29064267936282,0.829423785143123,0.2952094070621193,2
8.0,355.0,0.03876705572908105,50.94226825721617,0.8611926722570455,0.3373691592122856,2
11.0,1043.0,0.028742719312532476,44.94408448244832,0.8879595692848841,0.33402982490397537,2
12.0,1958.0,0.028519784652083144,33.044764876682436,0.8848300647411296,0.3032119207900282,3
7.0,3265.0,0.03889135556685453,49.082478311437455,0.8580818066487772,0.2905531376195314,0
22.0,2733.0,0.034404361190624934,43.04583638116894,0.8710184717272407,0.3615429841904068,0
17.0,616.0,0.032718219460416295,61.36824461514821,0.8564447442206806,0.2909146244404258,0
18.0,2271.0,0.033743422595975334,57.35377099795851,0.8389849348175069,0.30261420049188004,0
14.0,572.0,0.029838657654622736,39.255091209025714,0.8840586408013038,0.30306469874890163,0
15.0,533.0,0.03146711446095018,48.1204705435602,0.8840566243889103,0.3537463371093308,2
16.0,1315.0,0.0343364704231383,35.338454771813915,0.870470118734535,0.3352827291617219,2
22.0,934.0,0.03957638125066025,61.364671672998085,0.8480974927407267,0.30298766621334056,0
17.0,1340.0,0.03560049319965159,56.485500697755654,0.8501648949238871,0.294162321882703,2
16.0,1376.0,0.02694676974215879,31.355843354208695,0.8719405229193935,0.31750692342458636,2
16.0,522.0,0.028357903039977143,34.91328430228576,0.9134072121126151,0.41224299292691363,0
24.0,2436.0,0.02746564914193342,67.54242236006513,0.8127724499036677,0.21568259917410884,3
16.0,471.0,0.029535093738721225,40.088697392384034,0.8960193165083313,0.381077301436142,0
6.0,407.0,0.028203203006454756,37.165278560078676,0.9281790974449986,0.42443824902830807,1
12.0,2434.0,0.028778944675110198,41.53607584341175,0.8589567784142288,0.31323537594457374,2
0.0,11068.0,0.04370555909368455,79.49229005921492,0.8270248876842068,0.23214424052823393,4
23.0,3485.0,0.027241212416924728,34.55433392060752,0.8905162125221042,0.32641048340286505,3
15.0,624.0,0.04135636807432222,58.93552983757941,0.8246409421041458,0.26953023667865555,0
15.0,1294.0,0.03527916931053581,53.4773675066712,0.8562389072440254,0.3313504449249658,0
8.0,1686.0,0.041711654064187025,57.014738854132496,0.843403308237945,0.29884740246687086,0
21.0,2902.0,0.02476800854529675,44.24132767330673,0.8716226403985367,0.37132076084808036,0
20.0,839.0,0.039705207125458185,64.45788776437212,0.8218951912840159,0.27132010132131185,0
18.0,982.0,0.0282910345121911,35.69538164091605,0.893669696748406,0.36995886694275415,3
7.0,846.0,0.029803888737729965,50.002760363793925,0.87515067451006,0.3282746315115047,0
12.0,3574.0,0.031397358628694916,55.549788972213776,0.8538225789477735,0.28056458987333766,2
9.0,2483.0,0.02986432036518796,54.47393903491983,0.8302074586043606,0.2684011690033769,4
6.0,235.0,0.03401143478018975,26.607122918088386,0.9092811016178688,0.4017543247217827,0
12.0,4243.0,0.04212710167269374,66.13875253650998,0.8403739343140109,0.32092755753326807,0
14.0,329.0,0.026798558713452332,31.011180206102686,0.9062859816965889,0.3842460029922838,4
14.0,1487.0,0.03486633277062212,51.57068301515821,0.8555336256680047,0.32857115164166434,0
16.0,132.0,0.027688394501634454,29.689576453083713,0.9103205895968631,0.4105292856000877,3
20.0,1969.0,0.02611465466947019,39.96441221452895,0.8813222661540392,0.3119199467538497,4
